id_w,i_h4,y2,age,y5,y8,y10,y11,y14,y17,k5,k23,k15,k31_3,k31_4,k31_6,k57,k66_r,m2_1,m2_2,m4,m5,m5_2_1,m7,reb,poyavlenie_child
2020,2,,36,7,6,2.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,40000.0,6.0,3.0,,,,4.0,False,False
2020,2,,41,6,1,3.0,2,3,1,1.0,,4.0,1.0,2.0,2.0,,12000.0,6.0,3.0,,,,5.0,False,False
2020,2,,34,7,6,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,15700.0,1.0,3.0,,,,4.0,False,False
2020,2,2.0,43,7,6,3.0,2,3,2,1.0,,4.0,1.0,1.0,2.0,,25000.0,7.0,3.0,,,,1.0,False,False
2020,2,,25,7,6,3.0,1,3,2,1.0,,3.0,1.0,2.0,2.0,,20000.0,1.0,3.0,,,,1.0,True,False
2020,2,,40,4,6,2.0,2,2,2,3.0,,4.0,2.0,2.0,2.0,,22000.0,6.0,3.0,,,,4.0,False,False
2020,2,,29,7,2,3.0,1,3,2,1.0,,3.0,1.0,1.0,2.0,,22000.0,2.0,,9.0,3.0,2.0,4.0,False,False
2020,2,,22,6,2,3.0,2,1,2,1.0,,3.0,1.0,1.0,2.0,,16000.0,2.0,,9.0,4.0,,5.0,True,False
2020,2,,34,7,2,3.0,2,3,2,1.0,,3.0,1.0,1.0,2.0,,50000.0,6.0,3.0,,,,4.0,False,False
2020,2,,36,6,6,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,13000.0,4.0,,10.0,4.0,,5.0,False,False
2020,2,,39,6,2,2.0,2,3,2,1.0,,5.0,1.0,1.0,2.0,,17000.0,2.0,,10.0,4.0,,2.0,False,False
2020,2,,31,6,6,2.0,2,2,2,1.0,,5.0,1.0,2.0,2.0,,10000.0,2.0,,7.0,4.0,,4.0,False,False
2020,2,,33,7,2,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,20000.0,2.0,,9.0,4.0,,2.0,False,False
2020,2,1.0,31,5,1,2.0,3,3,2,,,,,,,6.0,0.0,1.0,3.0,,,,5.0,True,False
2020,2,2.0,38,5,1,3.0,3,3,2,,,,,,,5.0,6354.0,2.0,,9.0,3.0,1.0,1.0,False,False
2020,2,1.0,25,1,1,3.0,2,3,2,,,,,,,,13200.0,1.0,3.0,,,,4.0,True,False
2020,2,3.0,23,6,6,3.0,1,2,2,1.0,,3.0,1.0,2.0,2.0,,15000.0,1.0,3.0,,,,1.0,True,False
2020,2,,32,5,6,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,10000.0,2.0,,10.0,4.0,,1.0,False,False
2020,2,3.0,37,2,1,2.0,3,2,2,,,,,,,6.0,0.0,2.0,,10.0,4.0,,5.0,False,False
2020,2,3.0,33,2,2,2.0,2,3,1,3.0,,4.0,1.0,2.0,2.0,,15000.0,6.0,3.0,,,,4.0,False,False
2020,2,1.0,33,1,2,3.0,1,1,2,1.0,,4.0,1.0,2.0,2.0,,2987.0,2.0,,10.0,4.0,,4.0,False,True
2020,2,,30,7,3,2.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,46000.0,1.0,3.0,,,,5.0,True,False
2020,2,,40,7,4,2.0,2,3,2,,,,,,,5.0,0.0,2.0,,7.0,3.0,2.0,1.0,False,False
2020,2,,32,7,3,2.0,2,3,2,,,,,,,5.0,0.0,2.0,,8.0,3.0,1.0,2.0,False,False
2020,2,,31,2,3,3.0,2,3,1,3.0,,1.0,1.0,2.0,2.0,,25000.0,1.0,3.0,,,,,True,False
2020,2,,31,6,2,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,,6.0,3.0,,,,1.0,False,False
2020,2,1.0,25,6,2,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,17000.0,2.0,,10.0,3.0,2.0,4.0,True,False
2020,2,,28,7,3,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,,1.0,3.0,,,,1.0,True,False
2020,2,,24,7,3,2.0,2,1,2,1.0,,5.0,1.0,2.0,2.0,,24400.0,1.0,3.0,,,,1.0,True,False
2020,2,3.0,37,7,6,2.0,3,2,2,1.0,,4.0,1.0,2.0,2.0,,,2.0,,10.0,4.0,,4.0,False,False
2020,2,,30,7,6,2.0,2,2,2,1.0,,3.0,1.0,2.0,2.0,,,2.0,,7.0,4.0,,1.0,False,False
2020,2,,42,6,6,2.0,2,1,2,1.0,,4.0,1.0,2.0,2.0,,,2.0,,9.0,4.0,,4.0,False,False
2020,2,,24,7,6,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,2.0,,10.0,4.0,,3.0,True,False
2020,2,,28,7,3,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,,1.0,1.0,10.0,4.0,,3.0,True,True
2020,2,,34,7,6,2.0,2,2,2,3.0,,3.0,1.0,2.0,2.0,,,2.0,,8.0,4.0,,4.0,True,False
2020,2,,24,6,3,3.0,2,3,2,3.0,,3.0,1.0,2.0,2.0,,,1.0,1.0,10.0,4.0,,3.0,True,True
2020,2,,32,7,6,3.0,2,3,2,,,,,,,6.0,0.0,1.0,1.0,10.0,4.0,,3.0,True,False
2020,2,,34,7,6,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,,1.0,3.0,,,,4.0,True,False
2020,2,,40,6,6,3.0,3,3,2,1.0,,4.0,1.0,2.0,2.0,,28000.0,1.0,3.0,,,,1.0,False,False
2020,2,,28,7,6,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,2.0,,10.0,4.0,,3.0,True,False
2020,2,1.0,29,6,6,2.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,1.0,1.0,10.0,4.0,,3.0,True,False
2020,2,,34,7,6,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,2.0,,10.0,4.0,,4.0,True,False
2020,2,,41,7,2,2.0,3,2,2,,,,,,,,8000.0,4.0,,10.0,3.0,2.0,4.0,False,False
2020,2,1.0,37,6,2,2.0,1,3,2,,,,,,,7.0,15000.0,4.0,,5.0,2.0,2.0,4.0,False,False
2020,2,,36,7,3,2.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,35000.0,6.0,3.0,,,,1.0,False,False
2020,2,,20,2,4,2.0,2,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,2.0,True,False
2020,2,1.0,37,6,3,2.0,1,3,2,2.0,,,2.0,2.0,2.0,,30000.0,2.0,,9.0,4.0,,4.0,False,True
2020,2,,19,2,1,3.0,1,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,4.0,True,False
2020,2,,38,6,1,3.0,1,3,1,3.0,,2.0,2.0,2.0,2.0,,8000.0,2.0,,10.0,3.0,2.0,3.0,False,True
2020,2,,18,1,1,2.0,1,3,2,,,,,,,1.0,440.0,1.0,3.0,,,,1.0,True,False
2020,2,,37,7,3,2.0,2,3,1,1.0,,2.0,1.0,1.0,2.0,,35000.0,4.0,,9.0,4.0,,4.0,False,False
2020,2,3.0,36,7,2,2.0,2,2,2,1.0,,3.0,1.0,2.0,2.0,,35000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,2.0,35,2,6,2.0,3,3,1,1.0,,4.0,1.0,2.0,2.0,,10000.0,6.0,3.0,,,,3.0,False,False
2020,2,1.0,29,6,6,3.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,22000.0,1.0,3.0,,,,,True,False
2020,2,3.0,39,5,6,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,23000.0,6.0,3.0,,,,1.0,False,False
2020,2,,42,2,1,2.0,2,2,2,1.0,,5.0,1.0,1.0,2.0,,12000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,23,2,6,2.0,3,3,2,,,,,,,5.0,8600.0,1.0,,,,,4.0,False,False
2020,2,,25,1,1,2.0,3,2,2,,,,,,,6.0,0.0,1.0,3.0,,,,5.0,False,False
2020,2,,43,7,2,2.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,22000.0,4.0,,8.0,4.0,,4.0,False,False
2020,2,1.0,39,2,1,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,19000.0,4.0,,7.0,3.0,2.0,4.0,False,False
2020,2,,18,1,6,3.0,2,3,2,,,,,,,2.0,9400.0,1.0,3.0,,,,5.0,True,False
2020,2,1.0,25,7,1,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,17000.0,1.0,3.0,,,,,True,False
2020,2,,29,7,2,3.0,2,1,2,1.0,,4.0,1.0,1.0,2.0,,35000.0,4.0,,9.0,4.0,,5.0,False,False
2020,2,1.0,33,2,6,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,14500.0,1.0,3.0,,,,,True,False
2020,2,,21,2,6,3.0,2,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,4.0,True,False
2020,2,1.0,34,2,6,3.0,2,1,1,5.0,,4.0,2.0,2.0,2.0,,15000.0,1.0,1.0,8.0,3.0,1.0,3.0,True,False
2020,2,,43,7,1,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,35000.0,2.0,,10.0,4.0,,6.0,False,False
2020,2,3.0,36,2,6,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,22000.0,6.0,3.0,,,,1.0,False,False
2020,2,,42,7,2,3.0,1,3,2,1.0,,5.0,1.0,1.0,1.0,,50000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,1.0,22,2,1,3.0,2,2,2,1.0,,3.0,1.0,2.0,2.0,,22000.0,1.0,3.0,,,,,True,False
2020,2,,20,2,1,2.0,2,1,2,,,,,,,2.0,0.0,1.0,3.0,,,,4.0,True,False
2020,2,,31,6,3,3.0,1,2,2,3.0,,2.0,2.0,2.0,2.0,,100000.0,1.0,1.0,7.0,4.0,,5.0,True,False
2020,2,,39,7,1,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,23000.0,1.0,1.0,8.0,2.0,2.0,1.0,False,False
2020,2,1.0,24,7,3,2.0,2,1,1,1.0,,3.0,1.0,2.0,2.0,,24000.0,1.0,3.0,,,,1.0,True,False
2020,2,1.0,20,2,3,2.0,2,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,1.0,True,False
2020,2,1.0,26,2,6,2.0,2,2,2,3.0,,4.0,1.0,2.0,2.0,,,1.0,3.0,,,,4.0,True,False
2020,2,1.0,21,6,6,3.0,2,3,2,5.0,,3.0,2.0,2.0,2.0,,,1.0,3.0,,,,4.0,True,False
2020,2,1.0,24,7,1,2.0,1,1,1,1.0,,5.0,2.0,2.0,2.0,,25000.0,1.0,2.0,10.0,4.0,,5.0,True,False
2020,2,,28,2,1,3.0,2,2,1,,,,,,,5.0,0.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,1.0,29,5,1,2.0,2,2,1,1.0,,1.0,1.0,2.0,1.0,,14340.0,6.0,3.0,,,,1.0,False,False
2020,2,,35,7,1,2.0,1,1,2,1.0,,4.0,1.0,2.0,2.0,,20000.0,2.0,,10.0,3.0,2.0,5.0,False,False
2020,2,,33,7,1,2.0,1,1,2,1.0,,2.0,1.0,2.0,2.0,,23000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,3.0,38,5,1,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,21700.0,1.0,3.0,,,,,True,False
2020,2,1.0,25,5,1,2.0,2,2,2,,,,,,,,0.0,1.0,3.0,,,,3.0,True,False
2020,2,1.0,28,7,2,2.0,2,2,2,,,,,,,,21900.0,2.0,,9.0,2.0,1.0,4.0,False,False
2020,2,3.0,30,8,2,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,,2.0,,7.0,3.0,2.0,4.0,False,False
2020,2,,41,7,3,3.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,40000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,31,6,1,2.0,2,2,2,1.0,,1.0,1.0,2.0,2.0,,,1.0,3.0,,,,1.0,False,False
2020,2,,33,2,1,2.0,1,2,1,3.0,,1.0,2.0,2.0,2.0,,35000.0,6.0,1.0,9.0,4.0,,4.0,False,False
2020,2,,30,7,1,2.0,2,3,2,1.0,,3.0,1.0,1.0,2.0,,42000.0,2.0,,10.0,4.0,,2.0,True,True
2020,2,,42,5,2,2.0,3,3,2,,,,,,,,8000.0,2.0,,9.0,4.0,,1.0,False,False
2020,2,,21,1,6,2.0,3,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,1.0,True,False
2020,2,3.0,40,6,1,2.0,3,3,1,1.0,,3.0,1.0,2.0,2.0,,0.0,1.0,3.0,,,,,True,False
2020,2,1.0,31,5,2,2.0,1,3,2,,,,,,,5.0,0.0,4.0,,8.0,1.0,2.0,1.0,True,False
2020,2,3.0,34,6,2,3.0,1,1,2,,,,,,,5.0,0.0,4.0,,8.0,4.0,,4.0,False,False
2020,2,,32,6,1,2.0,1,3,2,1.0,,2.0,1.0,1.0,2.0,,,4.0,,10.0,2.0,2.0,4.0,False,False
2020,2,,32,5,1,3.0,3,3,1,,,,,,,6.0,9000.0,1.0,1.0,10.0,3.0,2.0,1.0,False,False
2020,2,,20,6,2,3.0,2,3,2,,,,,,,6.0,0.0,1.0,3.0,,,,1.0,True,False
2020,2,,20,6,1,3.0,3,3,2,,,,,,,6.0,1400.0,1.0,3.0,,,,1.0,True,False
2020,2,,41,2,3,1.0,2,1,2,1.0,,1.0,1.0,2.0,2.0,,18000.0,4.0,,6.0,1.0,1.0,1.0,False,False
2020,2,,42,1,1,2.0,2,2,1,1.0,,2.0,1.0,2.0,2.0,,14000.0,2.0,,7.0,3.0,2.0,1.0,False,False
2020,2,,36,7,1,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,21000.0,1.0,3.0,,,,3.0,True,False
2020,2,3.0,34,5,1,3.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,10000.0,2.0,,2.0,2.0,2.0,2.0,False,False
2020,2,,33,7,2,2.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,110000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,38,6,1,3.0,2,2,2,1.0,,1.0,1.0,1.0,1.0,,39000.0,6.0,3.0,,,,1.0,False,False
2020,2,2.0,37,6,3,2.0,3,3,2,1.0,,3.0,1.0,2.0,2.0,,15000.0,2.0,,8.0,4.0,,1.0,False,False
2020,2,3.0,40,5,3,1.0,2,1,2,3.0,,2.0,1.0,2.0,2.0,,20000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,2.0,32,7,3,2.0,3,2,2,1.0,,1.0,1.0,2.0,2.0,,9600.0,2.0,,8.0,2.0,2.0,2.0,False,False
2020,2,3.0,38,6,1,3.0,2,3,2,,,,,,,5.0,500.0,1.0,1.0,8.0,4.0,,2.0,False,False
2020,2,,43,7,1,3.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,10000.0,6.0,3.0,,,,1.0,False,False
2020,2,3.0,33,7,1,2.0,1,2,2,,,,,,,5.0,35000.0,2.0,,9.0,3.0,2.0,1.0,False,False
2020,2,,28,5,2,3.0,3,1,1,1.0,,3.0,1.0,2.0,2.0,,0.0,1.0,3.0,,,,1.0,False,False
2020,2,,30,7,1,2.0,2,3,2,,,,,,,5.0,,6.0,3.0,,,,1.0,False,False
2020,2,,39,7,2,2.0,3,2,1,1.0,,2.0,1.0,2.0,2.0,,56050.0,6.0,3.0,,,,1.0,False,False
2020,2,,32,5,2,1.0,2,1,2,3.0,,1.0,2.0,2.0,2.0,,11800.0,6.0,3.0,,,,,True,False
2020,2,1.0,27,2,2,1.0,2,1,2,1.0,,5.0,2.0,2.0,2.0,,,1.0,3.0,,,,4.0,True,False
2020,2,2.0,41,6,3,2.0,3,3,2,1.0,,2.0,1.0,2.0,2.0,,31000.0,6.0,3.0,,,,5.0,False,False
2020,2,,23,2,1,2.0,2,2,2,,,,,,,2.0,0.0,1.0,3.0,,,,5.0,True,False
2020,2,,37,7,2,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,13000.0,2.0,,7.0,2.0,1.0,3.0,False,False
2020,2,,41,5,1,3.0,2,2,2,3.0,,2.0,2.0,2.0,2.0,,15000.0,4.0,,9.0,3.0,2.0,4.0,False,False
2020,2,,33,6,2,3.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,17000.0,1.0,3.0,,,,4.0,True,False
2020,2,,21,2,2,2.0,2,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,4.0,True,False
2020,2,,38,4,2,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,20000.0,6.0,1.0,7.0,3.0,1.0,4.0,True,False
2020,2,,37,6,1,3.0,2,2,2,3.0,,2.0,2.0,2.0,2.0,,17000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,,42,7,4,2.0,2,2,2,2.0,,,2.0,2.0,2.0,,0.0,6.0,1.0,7.0,2.0,1.0,5.0,False,False
2020,2,,41,4,2,2.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,13000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,43,7,1,2.0,2,2,2,1.0,,1.0,1.0,2.0,2.0,,25000.0,2.0,,8.0,4.0,,1.0,False,False
2020,2,,20,2,1,2.0,2,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,1.0,True,False
2020,2,,26,6,2,2.0,2,2,2,3.0,,2.0,2.0,2.0,2.0,,15000.0,1.0,3.0,,,,4.0,True,False
2020,2,,34,7,1,3.0,2,3,2,,,,,,,5.0,10000.0,2.0,,7.0,1.0,1.0,4.0,False,False
2020,2,,43,5,2,2.0,2,2,2,1.0,,3.0,1.0,2.0,2.0,,20000.0,1.0,3.0,,,,5.0,True,False
2020,2,,41,7,3,2.0,2,2,2,1.0,,1.0,1.0,2.0,2.0,,18000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,,20,2,3,2.0,2,2,2,,,,,,,2.0,4500.0,1.0,3.0,,,,4.0,True,False
2020,2,,40,5,3,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,32000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,20,2,1,2.0,2,3,2,,,,,,,2.0,0.0,1.0,3.0,,,,5.0,True,False
2020,2,,36,6,1,2.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,,1.0,1.0,9.0,4.0,,1.0,True,False
2020,2,3.0,29,7,3,2.0,1,2,2,1.0,1.0,2.0,1.0,2.0,2.0,,13000.0,1.0,3.0,,,,4.0,True,False
2020,2,,39,6,2,2.0,1,3,2,3.0,,4.0,2.0,2.0,2.0,,18000.0,6.0,1.0,10.0,4.0,,4.0,False,False
2020,2,,28,7,1,1.0,2,2,2,1.0,,1.0,1.0,2.0,2.0,,,1.0,3.0,,,,4.0,True,False
2020,2,,26,7,2,2.0,1,1,2,1.0,,1.0,1.0,2.0,2.0,,,1.0,3.0,,,,4.0,True,False
2020,2,,41,6,1,2.0,3,1,2,,,,,,,6.0,0.0,2.0,,9.0,3.0,1.0,1.0,False,False
2020,2,,39,6,3,2.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,15000.0,2.0,,10.0,4.0,,1.0,False,False
2020,2,,42,6,2,2.0,1,3,2,1.0,,4.0,1.0,2.0,2.0,,15000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,,23,7,6,1.0,1,1,2,1.0,,2.0,1.0,2.0,2.0,,12000.0,1.0,3.0,,,,4.0,True,False
2020,2,,32,6,2,3.0,2,2,2,1.0,,5.0,1.0,1.0,1.0,,24000.0,6.0,3.0,,,,4.0,False,False
2020,2,1.0,34,7,3,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,26000.0,6.0,1.0,8.0,3.0,1.0,4.0,False,False
2020,2,,36,7,3,3.0,2,3,2,1.0,,3.0,2.0,2.0,2.0,,21000.0,6.0,3.0,,,,4.0,False,False
2020,2,,39,7,3,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,50000.0,1.0,3.0,,,,4.0,False,False
2020,2,,31,7,4,3.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,16000.0,1.0,1.0,8.0,2.0,1.0,4.0,True,False
2020,2,,42,7,1,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,18000.0,6.0,1.0,9.0,3.0,2.0,4.0,False,False
2020,2,2.0,25,2,1,3.0,2,3,2,2.0,,,2.0,2.0,2.0,,10000.0,1.0,3.0,,,,4.0,True,False
2020,2,,27,6,2,3.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,16000.0,1.0,1.0,8.0,3.0,2.0,4.0,True,False
2020,2,,37,6,1,2.0,2,1,2,,,,,,,5.0,0.0,2.0,,6.0,3.0,1.0,1.0,False,False
2020,2,,30,7,3,3.0,3,3,2,1.0,,5.0,1.0,2.0,2.0,,43000.0,2.0,,8.0,2.0,1.0,4.0,False,False
2020,2,,39,7,3,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,30000.0,1.0,3.0,,,,,True,False
2020,2,2.0,29,7,2,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,,1.0,3.0,,,,1.0,True,False
2020,2,,24,6,2,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,20000.0,1.0,1.0,10.0,4.0,,5.0,True,False
2020,2,,37,5,3,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,13000.0,2.0,,8.0,3.0,2.0,4.0,True,False
2020,2,,30,7,3,2.0,2,2,2,,,,,,,5.0,0.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,31,5,2,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,21000.0,2.0,,8.0,2.0,2.0,3.0,True,False
2020,2,,43,5,2,2.0,2,3,2,2.0,,,2.0,2.0,2.0,,12000.0,1.0,1.0,7.0,2.0,1.0,4.0,True,False
2020,2,,38,2,1,3.0,2,2,2,5.0,,3.0,2.0,2.0,2.0,,15000.0,1.0,3.0,,,,5.0,True,False
2020,2,,36,7,2,3.0,2,3,2,1.0,,3.0,2.0,2.0,2.0,,28000.0,1.0,3.0,,,,3.0,True,False
2020,2,,41,5,3,3.0,2,3,2,5.0,,3.0,2.0,2.0,2.0,,15000.0,6.0,1.0,7.0,3.0,1.0,4.0,False,False
2020,2,,33,5,3,1.0,3,3,2,1.0,1.0,2.0,1.0,2.0,2.0,,70000.0,6.0,3.0,,,,4.0,False,True
2020,2,,36,7,4,2.0,1,1,2,1.0,,2.0,1.0,1.0,2.0,,,1.0,1.0,10.0,3.0,2.0,5.0,True,False
2020,2,,25,7,4,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,15000.0,1.0,3.0,,,,5.0,True,False
2020,2,,31,6,4,2.0,2,3,2,1.0,,3.0,1.0,1.0,2.0,,25000.0,1.0,3.0,,,,3.0,True,False
2020,2,,25,6,1,2.0,2,3,2,,,,,,,,6000.0,1.0,3.0,,,,4.0,True,False
2020,2,,40,7,4,2.0,2,1,2,2.0,,,2.0,2.0,2.0,,60000.0,2.0,,9.0,3.0,2.0,4.0,False,False
2020,2,2.0,19,6,1,2.0,2,3,2,,,,,,,2.0,7000.0,1.0,3.0,,,,4.0,True,False
2020,2,,36,2,1,3.0,2,2,2,1.0,,3.0,2.0,2.0,2.0,,11200.0,6.0,1.0,7.0,2.0,1.0,4.0,False,False
2020,2,,32,7,2,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,21000.0,1.0,3.0,,,,5.0,True,False
2020,2,,32,7,4,2.0,3,3,2,1.0,,4.0,1.0,2.0,2.0,,30000.0,6.0,3.0,,,,5.0,False,False
2020,2,2.0,40,4,6,2.0,1,2,2,3.0,,5.0,1.0,2.0,2.0,,0.0,6.0,1.0,7.0,4.0,,4.0,False,False
2020,2,,32,7,2,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,10000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,,23,6,2,2.0,2,2,2,,,,,,,6.0,3000.0,1.0,3.0,,,,4.0,True,False
2020,2,,37,7,2,2.0,2,2,2,1.0,,5.0,1.0,1.0,2.0,,24000.0,2.0,,9.0,2.0,2.0,4.0,False,False
2020,2,,39,2,1,3.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,14000.0,6.0,3.0,,,,3.0,False,False
2020,2,,35,2,1,2.0,1,3,2,1.0,,5.0,1.0,2.0,2.0,,20000.0,6.0,3.0,,,,3.0,False,False
2020,2,,38,7,1,2.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,20000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,,39,4,1,2.0,2,3,2,3.0,,3.0,1.0,2.0,2.0,,12000.0,6.0,1.0,7.0,4.0,,4.0,False,False
2020,2,,41,6,1,3.0,3,3,2,2.0,,,2.0,2.0,2.0,,20000.0,2.0,,9.0,4.0,,4.0,False,False
2020,2,,33,2,6,2.0,2,2,2,5.0,,4.0,2.0,2.0,2.0,,11000.0,1.0,3.0,,,,4.0,True,False
2020,2,,31,1,6,2.0,2,3,2,,,,,,,,12000.0,1.0,3.0,,,,4.0,True,False
2020,2,,42,7,1,2.0,3,2,2,3.0,,4.0,1.0,2.0,2.0,,15000.0,6.0,3.0,,,,4.0,True,False
2020,2,,43,6,3,2.0,3,2,2,4.0,,2.0,2.0,2.0,2.0,,,4.0,,8.0,4.0,,4.0,False,False
2020,2,,38,4,3,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,12000.0,2.0,,7.0,4.0,,2.0,False,False
2020,2,,26,6,6,2.0,2,2,2,1.0,,3.0,1.0,2.0,2.0,,20000.0,2.0,,7.0,4.0,,4.0,False,False
2020,2,,37,7,6,3.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,18000.0,1.0,3.0,,,,,True,False
2020,2,,20,1,6,2.0,2,2,2,,,,,,,7.0,0.0,1.0,3.0,,,,4.0,True,False
2020,2,,33,1,1,2.0,2,2,2,,,,,,,,,1.0,1.0,7.0,4.0,,4.0,True,False
2020,2,,31,5,1,3.0,2,2,2,,,,,,,5.0,0.0,1.0,1.0,9.0,4.0,,4.0,False,False
2020,2,3.0,36,1,6,2.0,2,2,2,,,,,,,5.0,0.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,39,4,2,2.0,2,2,2,3.0,,4.0,1.0,2.0,2.0,,11000.0,4.0,,9.0,4.0,,4.0,False,False
2020,2,,18,1,6,3.0,2,3,2,,,,,,,1.0,0.0,1.0,3.0,,,,4.0,True,False
2020,2,,41,7,1,2.0,3,2,2,1.0,,4.0,1.0,2.0,2.0,,12000.0,2.0,,5.0,2.0,1.0,3.0,False,False
2020,2,,28,7,1,3.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,,6.0,1.0,9.0,4.0,,4.0,False,True
2020,2,3.0,38,6,3,3.0,3,3,2,1.0,,2.0,2.0,2.0,2.0,,5000.0,2.0,,8.0,3.0,1.0,4.0,False,False
2020,2,,31,6,1,2.0,3,2,1,2.0,,,2.0,2.0,2.0,,11700.0,6.0,3.0,,,,5.0,False,False
2020,2,1.0,38,7,1,3.0,3,2,1,1.0,,3.0,1.0,1.0,2.0,,15000.0,2.0,,6.0,2.0,2.0,2.0,False,False
2020,2,3.0,39,7,1,2.0,3,2,2,3.0,,4.0,2.0,2.0,2.0,,,2.0,,3.0,2.0,2.0,1.0,True,False
2020,2,,27,7,2,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,16000.0,1.0,3.0,,,,3.0,True,False
2020,2,,41,7,6,2.0,3,2,2,1.0,,4.0,1.0,1.0,2.0,,25000.0,2.0,,9.0,2.0,2.0,4.0,False,False
2020,2,3.0,38,5,1,2.0,3,2,1,1.0,,,2.0,2.0,2.0,,14500.0,2.0,,6.0,2.0,2.0,4.0,False,False
